"","Price"
"1/16/2019 0:00","3658.246729748"
"1/15/2019 0:00","3640.207438973"
"1/14/2019 0:00","3705.942605786"
"1/13/2019 0:00","3553.227143057"
"1/12/2019 0:00","3668.24991968"
"1/11/2019 0:00","3678.691683579"
"1/10/2019 0:00","3673.215707318"
"1/9/2019 0:00","4032.575390529"
"1/8/2019 0:00","4030.989305544"
"1/7/2019 0:00","4036.958448354"
"1/6/2019 0:00","4085.907581678"
"1/5/2019 0:00","3866.004563615"
"1/4/2019 0:00","3877.816631752"
"1/3/2019 0:00","3843.996640326"
"1/2/2019 0:00","3938.625960795"
"1/1/2019 0:00","3851.181614039"
"12/31/2018 0:00","3746.123952537"
"12/30/2018 0:00","3863.165983794"
"12/29/2018 0:00","3832.098961469"
"12/28/2018 0:00","3902.734263248"
"12/27/2018 0:00","3651.165345688"
"12/26/2018 0:00","3833.455304379"
"12/25/2018 0:00","3789.436638331"
"12/24/2018 0:00","4049.134021718"
"12/23/2018 0:00","3980.147519"
"12/22/2018 0:00","3985.947864559"
"12/21/2018 0:00","3872.495181716"
"12/20/2018 0:00","4103.258581528"
"12/19/2018 0:00","3719.296166218"
"12/18/2018 0:00","3671.041341474"
"12/17/2018 0:00","3520.007340181"
"12/16/2018 0:00","3259.040241951"
"12/15/2018 0:00","3244.865925479"
"12/14/2018 0:00","3236.700910153"
"12/13/2018 0:00","3314.35176623"
"12/12/2018 0:00","3471.915386863"
"12/11/2018 0:00","3394.21870318"
"12/10/2018 0:00","3464.835870669"
"12/9/2018 0:00","3586.572260842"
"12/8/2018 0:00","3465.344048723"
"12/7/2018 0:00","3424.127676352"
"12/6/2018 0:00","3530.420581097"
"12/5/2018 0:00","3778.644100458"
"12/4/2018 0:00","3959.996646343"
"12/3/2018 0:00","3905.390426541"
"12/2/2018 0:00","4143.979048443"
"12/1/2018 0:00","4208.46972294"
"11/30/2018 0:00","4030.04449364"
"11/29/2018 0:00","4295.392322703"
"11/28/2018 0:00","4256.464556195"
"11/27/2018 0:00","3835.016589512"
"11/26/2018 0:00","3801.729366908"
"11/25/2018 0:00","4008.329435561"
"11/24/2018 0:00","3894.620254339"
"11/23/2018 0:00","4374.323226658"
"11/22/2018 0:00","4377.545769831"
"11/21/2018 0:00","4609.512683654"
"11/20/2018 0:00","4470.86406818"
"11/19/2018 0:00","4893.020432943"
"11/18/2018 0:00","5647.479577306"
"11/17/2018 0:00","5631.540424004"
"11/16/2018 0:00","5627.478696853"
"11/15/2018 0:00","5654.723204018"
"11/14/2018 0:00","5747.076678785"
"11/13/2018 0:00","6371.36748622"
"11/12/2018 0:00","6364.393922101"
"11/11/2018 0:00","6407.676509173"
"11/10/2018 0:00","6399.518804388"
"11/9/2018 0:00","6397.943422909"
"11/8/2018 0:00","6468.139285876"
"11/7/2018 0:00","6526.82015405"
"11/6/2018 0:00","6428.294584816"
"11/5/2018 0:00","6413.987438447"
"11/4/2018 0:00","6456.241631256"
"11/3/2018 0:00","6387.917030268"
"11/2/2018 0:00","6407.751478732"
"11/1/2018 0:00","6368.306136028"
"10/31/2018 0:00","6298.837501112"
"10/30/2018 0:00","6284.585338842"
"10/29/2018 0:00","6252.273570761"
"10/28/2018 0:00","6406.221101405"
"10/27/2018 0:00","6416.188304748"
"10/26/2018 0:00","6416.40587187"
"10/25/2018 0:00","6420.365572797"
"10/24/2018 0:00","6433.06547953"
"10/23/2018 0:00","6423.905003506"
"10/22/2018 0:00","6466.252677658"
"10/21/2018 0:00","6475.861331941"
"10/20/2018 0:00","6461.901010679"
"10/19/2018 0:00","6455.395740132"
"10/18/2018 0:00","6479.295676487"
"10/17/2018 0:00","6520.256440785"
"10/16/2018 0:00","6552.077684632"
"10/15/2018 0:00","6576.759500825"
"10/14/2018 0:00","6321.8112547"
"10/13/2018 0:00","6325.159138957"
"10/12/2018 0:00","6293.904829722"
"10/11/2018 0:00","6252.437099217"
"10/10/2018 0:00","6599.428020639"
"10/9/2018 0:00","6646.658367487"
"10/8/2018 0:00","6657.272477736"
"10/7/2018 0:00","6595.637641947"
"10/6/2018 0:00","6590.995725832"
"10/5/2018 0:00","6626.550323225"
"10/4/2018 0:00","6574.045631876"
"10/3/2018 0:00","6505.256155789"
"10/2/2018 0:00","6534.415120759"
"10/1/2018 0:00","6596.018098435"
"9/30/2018 0:00","6619.480812488"
"9/29/2018 0:00","6600.212125391"
"9/28/2018 0:00","6641.955562713"
"9/27/2018 0:00","6676.851172975"
"9/26/2018 0:00","6479.083948142"
"9/25/2018 0:00","6438.627759085"
"9/24/2018 0:00","6586.794101812"
"9/23/2018 0:00","6709.838127072"
"9/22/2018 0:00","6707.238115315"
"9/21/2018 0:00","6744.696981129"
"9/20/2018 0:00","6497.019131212"
"9/19/2018 0:00","6397.127391665"
"9/18/2018 0:00","6363.858466904"
"9/17/2018 0:00","6274.229073713"
"9/16/2018 0:00","6512.152477693"
"9/15/2018 0:00","6537.211073285"
"9/14/2018 0:00","6509.223085625"
"9/13/2018 0:00","6501.145617091"
"9/12/2018 0:00","6359.149644814"
"9/11/2018 0:00","6306.694006415"
"9/10/2018 0:00","6330.669843302"
"9/9/2018 0:00","6277.682276629"
"9/8/2018 0:00","6214.515450407"
"9/7/2018 0:00","6436.841435103"
"9/6/2018 0:00","6519.675094919"
"9/5/2018 0:00","6714.906124526"
"9/4/2018 0:00","7360.98929488"
"9/3/2018 0:00","7268.864742887"
"9/2/2018 0:00","7277.239549473"
"9/1/2018 0:00","7193.248733149"
"8/31/2018 0:00","7018.264049857"
"8/30/2018 0:00","6973.880311672"
"8/29/2018 0:00","7036.643093597"
"8/28/2018 0:00","7082.637385337"
"8/27/2018 0:00","6883.391276755"
"8/26/2018 0:00","6705.158422661"
"8/25/2018 0:00","6745.155572979"
"8/24/2018 0:00","6709.592961125"
"8/23/2018 0:00","6528.524414941"
"8/22/2018 0:00","6376.530713944"
"8/21/2018 0:00","6482.48093953"
"8/20/2018 0:00","6291.971191501"
"8/19/2018 0:00","6509.31191253"
"8/18/2018 0:00","6420.01687876"
"8/17/2018 0:00","6587.234439279"
"8/16/2018 0:00","6329.697340344"
"8/15/2018 0:00","6306.298266436"
"8/14/2018 0:00","6207.117520201"
"8/13/2018 0:00","6284.92811516"
"8/12/2018 0:00","6342.511734015"
"8/11/2018 0:00","6293.915942247"
"8/10/2018 0:00","6183.831055963"
"8/9/2018 0:00","6563.764604497"
"8/8/2018 0:00","6281.517374106"
"8/7/2018 0:00","6732.826689952"
"8/6/2018 0:00","6935.713091899"
"8/5/2018 0:00","7041.990104397"
"8/4/2018 0:00","7017.844894334"
"8/3/2018 0:00","7422.438043343"
"8/2/2018 0:00","7551.49315296"
"8/1/2018 0:00","7596.721802762"
"7/31/2018 0:00","7752.144491811"
"7/30/2018 0:00","8181.184913701"
"7/29/2018 0:00","8211.614334805"
"7/28/2018 0:00","8195.281387616"
"7/27/2018 0:00","8158.491093936"
"7/26/2018 0:00","7933.673932412"
"7/25/2018 0:00","8179.363887184"
"7/24/2018 0:00","8338.940620443"
"7/23/2018 0:00","7712.930731944"
"7/22/2018 0:00","7391.747573501"
"7/21/2018 0:00","7400.986497236"
"7/20/2018 0:00","7329.843347761"
"7/19/2018 0:00","7443.660645781"
"7/18/2018 0:00","7353.8838511"
"7/17/2018 0:00","7317.330033998"
"7/16/2018 0:00","6705.492443642"
"7/15/2018 0:00","6346.599550754"
"7/14/2018 0:00","6250.050406982"
"7/13/2018 0:00","6215.784717881"
"7/12/2018 0:00","6202.44217648"
"7/11/2018 0:00","6367.687185252"
"7/10/2018 0:00","6319.835609607"
"7/9/2018 0:00","6669.998510267"
"7/8/2018 0:00","6711.756799934"
"7/7/2018 0:00","6718.701013051"
"7/6/2018 0:00","6600.606900537"
"7/5/2018 0:00","6532.499354404"
"7/4/2018 0:00","6603.099908979"
"7/3/2018 0:00","6534.644902843"
"7/2/2018 0:00","6595.968717111"
"7/1/2018 0:00","6364.401841845"
"6/30/2018 0:00","6376.564855317"
"6/29/2018 0:00","6127.560923281"
"6/28/2018 0:00","5912.435445858"
"6/27/2018 0:00","6108.694145794"
"6/26/2018 0:00","6103.030719908"
"6/25/2018 0:00","6238.074118939"
"6/24/2018 0:00","6149.117943358"
"6/23/2018 0:00","6156.30026398"
"6/22/2018 0:00","6071.720089041"
"6/21/2018 0:00","6711.941657499"
"6/20/2018 0:00","6734.137827984"
"6/19/2018 0:00","6722.636752661"
"6/18/2018 0:00","6700.596020849"
"6/17/2018 0:00","6461.213024688"
"6/16/2018 0:00","6505.755311335"
"6/15/2018 0:00","6473.773490579"
"6/14/2018 0:00","6649.438347225"
"6/13/2018 0:00","6308.396028075"
"6/12/2018 0:00","6558.514878298"
"6/11/2018 0:00","6847.943670812"
"6/10/2018 0:00","6797.078904208"
"6/9/2018 0:00","7559.667408968"
"6/8/2018 0:00","7622.637061001"
"6/7/2018 0:00","7654.789136027"
"6/6/2018 0:00","7577.593404507"
"6/5/2018 0:00","7612.11517624"
"6/4/2018 0:00","7505.890508055"
"6/3/2018 0:00","7684.931799179"
"6/2/2018 0:00","7588.637727714"
"6/1/2018 0:00","7525.473796775"
"5/31/2018 0:00","7504.038586976"
"5/30/2018 0:00","7411.621917051"
"5/29/2018 0:00","7474.562016474"
"5/28/2018 0:00","7149.250597223"
"5/27/2018 0:00","7363.936760174"
"5/26/2018 0:00","7349.788651908"
"5/25/2018 0:00","7488.63722059"
"5/24/2018 0:00","7576.278751944"
"5/23/2018 0:00","7570.538188039"
"5/22/2018 0:00","8032.093710758"
"5/21/2018 0:00","8399.115042185"
"5/20/2018 0:00","8499.122900226"
"5/19/2018 0:00","8225.333518556"
"5/18/2018 0:00","8236.681883593"
"5/17/2018 0:00","8088.947899194"
"5/16/2018 0:00","8343.900225706"
"5/15/2018 0:00","8515.70113433"
"5/14/2018 0:00","8740.312767923"
"5/13/2018 0:00","8699.820502933"
"5/12/2018 0:00","8488.213129483"
"5/11/2018 0:00","8422.663809755"
"5/10/2018 0:00","9037.392111957"
"5/9/2018 0:00","9327.374046577"
"5/8/2018 0:00","9233.687914131"
"5/7/2018 0:00","9372.87800412"
"5/6/2018 0:00","9666.853489071"
"5/5/2018 0:00","9864.060648696"
"5/4/2018 0:00","9718.724265271"
"5/3/2018 0:00","9769.29029264"
"5/2/2018 0:00","9236.704388957"
"5/1/2018 0:00","9096.810021871"
"4/30/2018 0:00","9240.335679495"
"4/29/2018 0:00","9413.40930469"
"4/28/2018 0:00","9337.281362637"
"4/27/2018 0:00","8974.089790534"
"4/26/2018 0:00","9268.527836866"
"4/25/2018 0:00","8846.751894883"
"4/24/2018 0:00","9715.110087646"
"4/23/2018 0:00","8924.023356307"
"4/22/2018 0:00","8787.210205792"
"4/21/2018 0:00","8884.348603911"
"4/20/2018 0:00","8813.044081412"
"4/19/2018 0:00","8280.643109928"
"4/18/2018 0:00","8133.862763488"
"4/17/2018 0:00","7889.503630474"
"4/16/2018 0:00","8038.471104588"
"4/15/2018 0:00","8301.987534486"
"4/14/2018 0:00","7910.243775102"
"4/13/2018 0:00","7866.931622664"
"4/12/2018 0:00","7821.822516784"
"4/11/2018 0:00","6932.843296341"
"4/10/2018 0:00","6844.301557074"
"4/9/2018 0:00","6772.871609032"
"4/8/2018 0:00","7000.923354625"
"4/7/2018 0:00","6894.151859073"
"4/6/2018 0:00","6637.296686235"
"4/5/2018 0:00","6819.726657106"
"4/4/2018 0:00","6840.936109893"
"4/3/2018 0:00","7454.691790393"
"4/2/2018 0:00","7061.622525898"
"4/1/2018 0:00","6830.630577316"
"3/31/2018 0:00","6955.124517538"
"3/30/2018 0:00","6880.453143775"
"3/29/2018 0:00","7178.058622813"
"3/28/2018 0:00","7954.826953349"
"3/27/2018 0:00","7828.22173159"
"3/26/2018 0:00","8187.383924464"
"3/25/2018 0:00","8466.556129044"
"3/24/2018 0:00","8661.018753079"
"3/23/2018 0:00","8865.051157414"
"3/22/2018 0:00","8721.57"
"3/21/2018 0:00","8978.018989541"
"3/20/2018 0:00","8892.783654103"
"3/19/2018 0:00","8588.661985749"
"3/18/2018 0:00","8092.439641691"
"3/17/2018 0:00","7906.383969743"
"3/16/2018 0:00","8315.139162841"
"3/15/2018 0:00","8291.944665773"
"3/14/2018 0:00","8262.032897029"
"3/13/2018 0:00","9208.440502074"
"3/12/2018 0:00","9216.378705589"
"3/11/2018 0:00","9570.367448236"
"3/10/2018 0:00","8894.85712022"
"3/9/2018 0:00","9345.521676052"
"3/8/2018 0:00","9433.592923413"
"3/7/2018 0:00","9968.268316381"
"3/6/2018 0:00","10697.57229427"
"3/5/2018 0:00","11527.568787431"
"3/4/2018 0:00","11516.383565834"
"3/3/2018 0:00","11494.898944222"
"3/2/2018 0:00","11095.091955664"
"3/1/2018 0:00","10929.765497461"
"2/28/2018 0:00","10412.024007874"
"2/27/2018 0:00","10736.490533616"
"2/26/2018 0:00","10371.772676836"
"2/25/2018 0:00","9699.647408137"
"2/24/2018 0:00","9843.276427204"
"2/23/2018 0:00","10348.067628802"
"2/22/2018 0:00","9987.171846325"
"2/21/2018 0:00","10680.361706517"
"2/20/2018 0:00","11446.215061411"
"2/19/2018 0:00","11191.902658673"
"2/18/2018 0:00","10576.175563517"
"2/17/2018 0:00","11095.608602104"
"2/16/2018 0:00","10245.308854663"
"2/15/2018 0:00","10117.074989492"
"2/14/2018 0:00","9505.15"
"2/13/2018 0:00","8577.572063714"
"2/12/2018 0:00","8863.25280634"
"2/11/2018 0:00","8099.307365642"
"2/10/2018 0:00","8624.238537612"
"2/9/2018 0:00","8684.106762449"
"2/8/2018 0:00","8256.155151159"
"2/7/2018 0:00","7587.933554388"
"2/6/2018 0:00","7768.942754801"
"2/5/2018 0:00","6905.959542551"
"2/4/2018 0:00","8256.583798421"
"2/3/2018 0:00","9191.270887881"
"2/2/2018 0:00","8768.328114939"
"2/1/2018 0:00","9171.249368766"
"1/31/2018 0:00","10236.675068931"
"1/30/2018 0:00","10084.495241595"
"1/29/2018 0:00","11348.083790888"
"1/28/2018 0:00","11865.231885092"
"1/27/2018 0:00","11446.468733025"
"1/26/2018 0:00","11123.950152867"
"1/25/2018 0:00","11219.436704426"
"1/24/2018 0:00","10821.591111563"
"1/23/2018 0:00","10800.472615701"
"1/22/2018 0:00","10917.306414711"
"1/21/2018 0:00","11481.025132436"
"1/20/2018 0:00","12961.205660273"
"1/19/2018 0:00","11517.129950568"
"1/18/2018 0:00","11305.307396791"
"1/17/2018 0:00","11139.592088881"
"1/16/2018 0:00","11445.849644238"
"1/15/2018 0:00","13769.216435276"
"1/14/2018 0:00","13815.429666612"
"1/13/2018 0:00","14552.77603151"
"1/12/2018 0:00","14089.112033817"
"1/11/2018 0:00","13501.981444344"
"1/10/2018 0:00","15065.002517675"
"1/9/2018 0:00","14710.596362322"
"1/8/2018 0:00","15218.632857746"
"1/7/2018 0:00","16515.287371965"
"1/6/2018 0:00","17162.016412946"
"1/5/2018 0:00","16989.161481747"
"1/4/2018 0:00","15163.898947535"
"1/3/2018 0:00","15079.15218495"
"1/2/2018 0:00","14938.176676247"
"1/1/2018 0:00","13577.188554957"
"12/31/2017 0:00","14033.567993366"
"12/30/2017 0:00","12732.356011521"
"12/29/2017 0:00","14598.572319084"
"12/28/2017 0:00","14432.831059998"
"12/27/2017 0:00","15783.753081556"
"12/26/2017 0:00","16101.495551933"
"12/25/2017 0:00","13965.211657038"
"12/24/2017 0:00","13812.876812572"
"12/23/2017 0:00","14181.532063374"
"12/22/2017 0:00","13693.825728522"
"12/21/2017 0:00","15621.411719764"
"12/20/2017 0:00","16599.691361082"
"12/19/2017 0:00","17700.778424238"
"12/18/2017 0:00","18931.204938959"
"12/17/2017 0:00","19156.710367786"
"12/16/2017 0:00","19427.474509164"
"12/15/2017 0:00","17650.289757329"
"12/14/2017 0:00","16454.932615977"
"12/13/2017 0:00","16225.024397943"
"12/12/2017 0:00","16798.025540273"
"12/11/2017 0:00","16774.994581389"
"12/10/2017 0:00","15565.861910816"
"12/9/2017 0:00","15082.847365234"
"12/8/2017 0:00","16592.803823287"
"12/7/2017 0:00","18074.175480727"
"12/6/2017 0:00","14063.249148977"
"12/5/2017 0:00","11896.907904795"
"12/4/2017 0:00","11645.096035778"
"12/3/2017 0:00","11304.617026381"
"12/2/2017 0:00","11052.132884524"
"12/1/2017 0:00","10967.664817444"
"11/30/2017 0:00","10273.825569864"
"11/29/2017 0:00","9780.735747872"
"11/28/2017 0:00","10165.721114119"
"11/27/2017 0:00","9845.460026237"
"11/26/2017 0:00","9359.825973887"
"11/25/2017 0:00","8820.874113671"
"11/24/2017 0:00","8268.087281862"
"11/23/2017 0:00","8079.707292324"
"11/22/2017 0:00","8235.703376596"
"11/21/2017 0:00","8100.19521598"
"11/20/2017 0:00","8216.796397136"
"11/19/2017 0:00","8023.985992887"
"11/18/2017 0:00","7786.062737767"
"11/17/2017 0:00","7738.847173785"
"11/16/2017 0:00","7849.171538248"
"11/15/2017 0:00","7322.818342661"
"11/14/2017 0:00","6647.346079806"
"11/13/2017 0:00","6577.853346834"
"11/12/2017 0:00","5991.383038848"
"11/11/2017 0:00","6356.625594187"
"11/10/2017 0:00","6613.680938331"
"11/9/2017 0:00","7149.000472163"
"11/8/2017 0:00","7486.64879677"
"11/7/2017 0:00","7168.998589105"
"11/6/2017 0:00","7046.31279989"
"11/5/2017 0:00","7392.794234066"
"11/4/2017 0:00","7391.414501478"
"11/3/2017 0:00","7207.199066492"
"11/2/2017 0:00","7083.6023655"
"11/1/2017 0:00","6751.169850192"
"10/31/2017 0:00","6443.118173836"
"10/30/2017 0:00","6086.122428903"
"10/29/2017 0:00","6146.589797876"
"10/28/2017 0:00","5739.102224984"
"10/27/2017 0:00","5752.4485646"
"10/26/2017 0:00","5897.44143375"
"10/25/2017 0:00","5725.302354213"
"10/24/2017 0:00","5526.928735913"
"10/23/2017 0:00","5946.926591898"
"10/22/2017 0:00","6018.877566805"
"10/21/2017 0:00","6035.445672707"
"10/20/2017 0:00","6000.942901889"
"10/19/2017 0:00","5666.941921215"
"10/18/2017 0:00","5586.322399706"
"10/17/2017 0:00","5608.72041308"
"10/16/2017 0:00","5715.959489158"
"10/15/2017 0:00","5671.364511749"
"10/14/2017 0:00","5794.824898453"
"10/13/2017 0:00","5648.555273456"
"10/12/2017 0:00","5451.116000713"
"10/11/2017 0:00","4813.907853771"
"10/10/2017 0:00","4770.680471294"
"10/9/2017 0:00","4778.265492237"
"10/8/2017 0:00","4594.79146643"
"10/7/2017 0:00","4401.216587405"
"10/6/2017 0:00","4349.048323372"
"10/5/2017 0:00","4311.095697472"
"10/4/2017 0:00","4235.080828484"
"10/3/2017 0:00","4311.980090613"
"10/2/2017 0:00","4384.188461181"
"10/1/2017 0:00","4361.139973296"
"9/30/2017 0:00","4312.820212865"
"9/29/2017 0:00","4128.299490565"
"9/28/2017 0:00","4177.53"
"9/27/2017 0:00","4199.28"
"9/26/2017 0:00","3894.73"
"9/25/2017 0:00","3923.13"
"9/24/2017 0:00","3689.71"
"9/23/2017 0:00","3796.46"
"9/22/2017 0:00","3635.53"
"9/21/2017 0:00","3631.03"
"9/20/2017 0:00","3917.47"
"9/19/2017 0:00","3928.4"
"9/18/2017 0:00","4056.1"
"9/17/2017 0:00","3583.22"
"9/16/2017 0:00","3620.74"
"9/15/2017 0:00","3638.95"
"9/14/2017 0:00","3153.86"
"9/13/2017 0:00","3880.49"
"9/12/2017 0:00","4141.68"
"9/11/2017 0:00","4163.2"
"9/10/2017 0:00","4122.58"
"9/9/2017 0:00","4232.76"
"9/8/2017 0:00","4224.81"
"9/7/2017 0:00","4603.03"
"9/6/2017 0:00","4593.39"
"9/5/2017 0:00","4384.54"
"9/4/2017 0:00","4224.22"
"9/3/2017 0:00","4581.11"
"9/2/2017 0:00","4568.28"
"9/1/2017 0:00","4879.76"
"8/31/2017 0:00","4704.98"
"8/30/2017 0:00","4568.66"
"8/29/2017 0:00","4576.33"
"8/28/2017 0:00","4381.98"
"8/27/2017 0:00","4379.94"
"8/26/2017 0:00","4333.51"
"8/25/2017 0:00","4367.18"
"8/24/2017 0:00","4346.28"
"8/23/2017 0:00","4149.94"
"8/22/2017 0:00","4099.95"
"8/21/2017 0:00","4001.47"
"8/20/2017 0:00","4108.93"
"8/19/2017 0:00","4202.15"
"8/18/2017 0:00","4128.86"
"8/17/2017 0:00","4349.1"
"8/16/2017 0:00","4374.59"
"8/15/2017 0:00","4181.96"
"8/14/2017 0:00","4306.43"
"8/13/2017 0:00","4062.87"
"8/12/2017 0:00","3883.17"
"8/11/2017 0:00","3654.33"
"8/10/2017 0:00","3391.23"
"8/9/2017 0:00","3345.37"
"8/8/2017 0:00","3419.01"
"8/7/2017 0:00","3374.01"
"8/6/2017 0:00","3218.02"
"8/5/2017 0:00","3253.94"
"8/4/2017 0:00","2899.33"
"8/3/2017 0:00","2802.24"
"8/2/2017 0:00","2711.93"
"8/1/2017 0:00","2713.63"
"7/31/2017 0:00","2872.31"
"7/30/2017 0:00","2752.85"
"7/29/2017 0:00","2729.69"
"7/28/2017 0:00","2809.01"
"7/27/2017 0:00","2671.57"
"7/26/2017 0:00","2527.5"
"7/25/2017 0:00","2571.07"
"7/24/2017 0:00","2757.5"
"7/23/2017 0:00","2731.29"
"7/22/2017 0:00","2810.37"
"7/21/2017 0:00","2665.27"
"7/20/2017 0:00","2801.6"
"7/19/2017 0:00","2283.08"
"7/18/2017 0:00","2329.8"
"7/17/2017 0:00","2225.04"
"7/16/2017 0:00","1922.72"
"7/15/2017 0:00","2007.37"
"7/14/2017 0:00","2226.36"
"7/13/2017 0:00","2360.24"
"7/12/2017 0:00","2399.01"
"7/11/2017 0:00","2340.78"
"7/10/2017 0:00","2366.4"
"7/9/2017 0:00","2517.59"
"7/8/2017 0:00","2567.87"
"7/7/2017 0:00","2520.75"
"7/6/2017 0:00","2610.6"
"7/5/2017 0:00","2602.12"
"7/4/2017 0:00","2602.27"
"7/3/2017 0:00","2567"
"7/2/2017 0:00","2511.31"
"7/1/2017 0:00","2435.57"
"6/30/2017 0:00","2483.7"
"6/29/2017 0:00","2541.86"
"6/28/2017 0:00","2582.24"
"6/27/2017 0:00","2536.53"
"6/26/2017 0:00","2421.54"
"6/25/2017 0:00","2589.86"
"6/24/2017 0:00","2610.05"
"6/23/2017 0:00","2740.77"
"6/22/2017 0:00","2704.41"
"6/21/2017 0:00","2693.21"
"6/20/2017 0:00","2718.49"
"6/19/2017 0:00","2594.12"
"6/18/2017 0:00","2547.97"
"6/17/2017 0:00","2656.57"
"6/16/2017 0:00","2519.58"
"6/15/2017 0:00","2459.19"
"6/14/2017 0:00","2502.58"
"6/13/2017 0:00","2720.72"
"6/12/2017 0:00","2672.34"
"6/11/2017 0:00","2964.08"
"6/10/2017 0:00","2950.99"
"6/9/2017 0:00","2813.33"
"6/8/2017 0:00","2805.79"
"6/7/2017 0:00","2735.64"
"6/6/2017 0:00","2868.07"
"6/5/2017 0:00","2679.51"
"6/4/2017 0:00","2522.07"
"6/3/2017 0:00","2557.05"
"6/2/2017 0:00","2481.16"
"6/1/2017 0:00","2401.8"
"5/31/2017 0:00","2289.12"
"5/30/2017 0:00","2159.44"
"5/29/2017 0:00","2248.67"
"5/28/2017 0:00","2157.05"
"5/27/2017 0:00","2027.72"
"5/26/2017 0:00","2204.82"
"5/25/2017 0:00","2323.44"
"5/24/2017 0:00","2447.51"
"5/23/2017 0:00","2320.82"
"5/22/2017 0:00","2149.53"
"5/21/2017 0:00","2042.66"
"5/20/2017 0:00","2075.53"
"5/19/2017 0:00","1985.77"
"5/18/2017 0:00","1900.26"
"5/17/2017 0:00","1828.84"
"5/16/2017 0:00","1735.58"
"5/15/2017 0:00","1741.64"
"5/14/2017 0:00","1804.8"
"5/13/2017 0:00","1796.03"
"5/12/2017 0:00","1723.97"
"5/11/2017 0:00","1847.56"
"5/10/2017 0:00","1780.69"
"5/9/2017 0:00","1754.51"
"5/8/2017 0:00","1723.03"
"5/7/2017 0:00","1596.72"
"5/6/2017 0:00","1578.7"
"5/5/2017 0:00","1555.89"
"5/4/2017 0:00","1533.93"
"5/3/2017 0:00","1488.82"
"5/2/2017 0:00","1452.84"
"5/1/2017 0:00","1422.5"
"4/30/2017 0:00","1347.91"
"4/29/2017 0:00","1321.53"
"4/28/2017 0:00","1316.84"
"4/27/2017 0:00","1317.93"
"4/26/2017 0:00","1281.09"
"4/25/2017 0:00","1265.3"
"4/24/2017 0:00","1250.35"
"4/23/2017 0:00","1206.77"
"4/22/2017 0:00","1232.13"
"4/21/2017 0:00","1221.54"
"4/20/2017 0:00","1229.01"
"4/19/2017 0:00","1209.93"
"4/18/2017 0:00","1211.68"
"4/17/2017 0:00","1193.99"
"4/16/2017 0:00","1183.19"
"4/15/2017 0:00","1172.48"
"4/14/2017 0:00","1167.81"
"4/13/2017 0:00","1169.01"
"4/12/2017 0:00","1200.85"
"4/11/2017 0:00","1205.76"
"4/10/2017 0:00","1186.58"
"4/9/2017 0:00","1188.05"
"4/8/2017 0:00","1175.65"
"4/7/2017 0:00","1176.21"
"4/6/2017 0:00","1183.28"
"4/5/2017 0:00","1124.33"
"4/4/2017 0:00","1132.8"
"4/3/2017 0:00","1142.26"
"4/2/2017 0:00","1102.04"
"4/1/2017 0:00","1080.28"
"3/31/2017 0:00","1071.45"
"3/30/2017 0:00","1026.28"
"3/29/2017 0:00","1039.68"
"3/28/2017 0:00","1047.49"
"3/27/2017 0:00","1046.4"
"3/26/2017 0:00","964.909"
"3/25/2017 0:00","974.799"
"3/24/2017 0:00","935.192"
"3/23/2017 0:00","1038.33"
"3/22/2017 0:00","1049.38"
"3/21/2017 0:00","1119.92"
"3/20/2017 0:00","1053.31"
"3/19/2017 0:00","1038.05"
"3/18/2017 0:00","973.313"
"3/17/2017 0:00","1099.57"
"3/16/2017 0:00","1188.54"
"3/15/2017 0:00","1249.56"
"3/14/2017 0:00","1240.06"
"3/13/2017 0:00","1231.75"
"3/12/2017 0:00","1221.39"
"3/11/2017 0:00","1175.21"
"3/10/2017 0:00","1116.42"
"3/9/2017 0:00","1188.35"
"3/8/2017 0:00","1151.83"
"3/7/2017 0:00","1223.8"
"3/6/2017 0:00","1272.72"
"3/5/2017 0:00","1267.29"
"3/4/2017 0:00","1255.71"
"3/3/2017 0:00","1275.14"
"3/2/2017 0:00","1251.35"
"3/1/2017 0:00","1221.42"
"2/28/2017 0:00","1179.74"
"2/27/2017 0:00","1179.03"
"2/26/2017 0:00","1165.57"
"2/25/2017 0:00","1143.13"
"2/24/2017 0:00","1173.85"
"2/23/2017 0:00","1174.63"
"2/22/2017 0:00","1117.7"
"2/21/2017 0:00","1115.23"
"2/20/2017 0:00","1080.49"
"2/19/2017 0:00","1047.73"
"2/18/2017 0:00","1054.16"
"2/17/2017 0:00","1047.24"
"2/16/2017 0:00","1027.56"
"2/15/2017 0:00","1007.42"
"2/14/2017 0:00","1004.58"
"2/13/2017 0:00","991.026"
"2/12/2017 0:00","999.095"
"2/11/2017 0:00","1004.15"
"2/10/2017 0:00","989.841"
"2/9/2017 0:00","992.935"
"2/8/2017 0:00","1062.99"
"2/7/2017 0:00","1061.26"
"2/6/2017 0:00","1037.75"
"2/5/2017 0:00","1028.34"
"2/4/2017 0:00","1042.56"
"2/3/2017 0:00","1028.74"
"2/2/2017 0:00","1011.67"
"2/1/2017 0:00","989.114"
"1/31/2017 0:00","970.555"
"1/30/2017 0:00","920.728"
"1/29/2017 0:00","919.518"
"1/28/2017 0:00","921.583"
"1/27/2017 0:00","919.764"
"1/26/2017 0:00","917.788"
"1/25/2017 0:00","901.297"
"1/24/2017 0:00","892.286"
"1/23/2017 0:00","921.604"
"1/22/2017 0:00","923.612"
"1/21/2017 0:00","921.813"
